35.17452333333333,-111.58871666666664,28,8,0,18,0,176.8,0.17556
35.18836666666667,-111.65464999999995,28,7,0,17.5,0,157.15,0.034667
35.18836666666667,-111.63816666666662,28,7.5,0,17.75,0,163.7,0.65956
35.17452333333333,-111.63816666666662,28,7.5,0,17.75,0,163.7,0.31333
35.11915,-111.52278333333334,27.5,8.5,0,18,0,183.35,2.2062
35.16068,-111.6216833333333,28,7.5,0,17.75,0,163.7,0.40089
35.20221,-111.57223333333332,28.5,8,0,18.25,0,170.25,1.9689
35.146836666666665,-111.60519999999997,28.5,8,0,18.25,0,170.25,1.2773
35.17452333333333,-111.6876166666666,27.5,7,0,17.25,0,157.15,0.012444
35.13299333333333,-111.57223333333332,27.5,8,0,17.75,0,176.8,0.46044
35.22989666666667,-111.58871666666664,27.5,7.5,0,17.5,0,163.7,0.030667
35.216053333333335,-111.55574999999999,28.5,8,0,18.25,0,170.25,1.7298
35.22989666666667,-111.67113333333327,27.5,6.5,0,17,0,150.61,0.0084444
35.17452333333333,-111.60519999999997,28,8,0,18,0,170.25,1.3827
35.16068,-111.60519999999997,28.5,8,0,18.25,0,170.25,1.1573
35.18836666666667,-111.53926666666666,28.5,8.5,0,18.5,0,183.35,3.9467
35.18836666666667,-111.60519999999997,28.5,7.5,0,18,0,163.7,1.6787
35.17452333333333,-111.6216833333333,28,7.5,0,17.75,0,157.15,1.5591
35.11915,-111.63816666666662,27.5,8,0,17.75,0,176.8,0.013333
35.216053333333335,-111.60519999999997,28,7.5,0,17.75,0,163.7,1.0009
35.20221,-111.58871666666664,28.5,8,0,18.25,0,170.25,1.2916
35.216053333333335,-111.53926666666666,28.5,8.5,0,18.5,0,183.35,3.2853
35.18836666666667,-111.6216833333333,28.5,7.5,0,18,0,157.15,1.6387
35.16068,-111.58871666666664,27.5,8,0,17.75,0,176.8,0.44667
35.216053333333335,-111.65464999999995,28,7,0,17.5,0,157.15,0.022667
35.11915,-111.53926666666666,27.5,8.5,0,18,0,183.35,0.332
35.216053333333335,-111.57223333333332,28.5,8,0,18.25,0,170.25,2.5929
35.146836666666665,-111.6216833333333,28,8,0,18,0,170.25,0.76
35.13299333333333,-111.53926666666666,27.5,8.5,0,18,0,183.35,0.50933
35.13299333333333,-111.5063,28.5,9,0,18.75,0,189.89,4.5271
35.17452333333333,-111.52278333333334,28.5,8.5,0,18.5,0,183.35,3.3498
35.146836666666665,-111.57223333333332,28,8.5,0,18.25,0,183.35,1.5404
35.20221,-111.63816666666662,28,7,0,17.5,0,157.15,0.034667
35.146836666666665,-111.6876166666666,27.5,7.5,0,17.5,0,163.7,0.066667
35.11915,-111.58871666666664,28,8.5,0,18.25,0,183.35,2.2396
35.18836666666667,-111.58871666666664,28.5,8,0,18.25,0,170.25,1.972
35.13299333333333,-111.58871666666664,28,8,0,18,0,176.8,1.1484
35.20221,-111.53926666666666,28.5,8.5,0,18.5,0,183.35,3.0253
35.146836666666665,-111.58871666666664,27.5,8,0,17.75,0,176.8,0.65244
35.16068,-111.57223333333332,28,8,0,18,0,176.8,1.8893
35.146836666666665,-111.65464999999995,27.5,7.5,0,17.5,0,170.25,0.032
35.146836666666665,-111.63816666666662,28,7.5,0,17.75,0,170.25,0.15867
35.20221,-111.67113333333327,27,7,0,17,0,157.15,0.0017778
35.18836666666667,-111.55574999999999,28.5,8,0,18.25,0,176.8,1.7911
35.22989666666667,-111.53926666666666,29,8.5,0,18.75,0,176.8,3.6529
35.22989666666667,-111.55574999999999,28.5,8,0,18.25,0,170.25,1.1987
35.20221,-111.60519999999997,28.5,7.5,0,18,0,157.15,1.7191
35.16068,-111.53926666666666,28.5,8.5,0,18.5,0,183.35,3.7129
35.11915,-111.6216833333333,27.5,8,0,17.75,0,176.8,0.071556
35.216053333333335,-111.6216833333333,28,7.5,0,17.75,0,163.7,0.84844
35.216053333333335,-111.58871666666664,28.5,7.5,0,18,0,163.7,2.0436
35.13299333333333,-111.52278333333334,27.5,8.5,0,18,0,183.35,0.11333
35.16068,-111.55574999999999,28.5,8.5,0,18.5,0,183.35,1.9102
35.22989666666667,-111.52278333333334,28,8,0,18,0,176.8,2.1391
35.11915,-111.60519999999997,28.5,8.5,0,18.5,0,176.8,1.7778
35.13299333333333,-111.6216833333333,28,8,0,18,0,170.25,1.0627
35.18836666666667,-111.67113333333327,27.5,7,0,17.25,0,157.15,0.065333
35.17452333333333,-111.53926666666666,28.5,8.5,0,18.5,0,183.35,1.6542
35.17452333333333,-111.55574999999999,28,8,0,18,0,176.8,1.3609
35.22989666666667,-111.6216833333333,26.5,6.5,0,16.5,0,157.15,0
35.13299333333333,-111.60519999999997,28.5,8,0,18.25,0,170.25,1.6356
35.13299333333333,-111.6876166666666,28,8,0,18,0,170.25,1.8556
35.146836666666665,-111.55574999999999,28,8.5,0,18.25,0,183.35,1.5764
35.17452333333333,-111.65464999999995,28,7.5,0,17.75,0,163.7,0.26311
35.146836666666665,-111.67113333333327,27.5,7.5,0,17.5,0,163.7,0.72178
35.22989666666667,-111.65464999999995,27.5,6.5,0,17,0,150.61,0.035556
35.11915,-111.65464999999995,27.5,8,0,17.75,0,176.8,0.015111
35.11915,-111.55574999999999,27.5,8.5,0,18,0,183.35,0.50222
35.216053333333335,-111.6876166666666,26.5,6.5,0,16.5,0,157.15,0
35.13299333333333,-111.55574999999999,27.5,8.5,0,18,0,183.35,0.92
35.18836666666667,-111.6876166666666,27.5,7,0,17.25,0,157.15,0.054222
35.20221,-111.52278333333334,28.5,8.5,0,18.5,0,183.35,4.396
35.17452333333333,-111.67113333333327,28,7.5,0,17.75,0,163.7,1.0542
35.22989666666667,-111.5063,28,8.5,0,18.25,0,183.35,2.3493
35.20221,-111.55574999999999,28.5,8,0,18.25,0,170.25,1.5293
35.20221,-111.6216833333333,28,7.5,0,17.75,0,163.7,1.3333
35.216053333333335,-111.63816666666662,27.5,7,0,17.25,0,157.15,0.023556
35.17452333333333,-111.5063,29,9,0,19,0,189.89,11.571
35.216053333333335,-111.67113333333327,27,6.5,0,16.75,0,157.15,0
35.22989666666667,-111.57223333333332,28,7.5,0,17.75,0,163.7,1.892
35.13299333333333,-111.67113333333327,27.5,7.5,0,17.5,0,170.25,0.0071111
35.22989666666667,-111.63816666666662,27.5,7,0,17.25,0,157.15,0.040889
35.18836666666667,-111.52278333333334,28.5,8.5,0,18.5,0,183.35,4.0111
35.16068,-111.65464999999995,28,7.5,0,17.75,0,163.7,0.13022
35.22989666666667,-111.60519999999997,27,7,0,17,0,157.15,0.0053333
35.11915,-111.57223333333332,27.5,8.5,0,18,0,183.35,0.45289
35.13299333333333,-111.63816666666662,27.5,8,0,17.75,0,176.8,0.011556
35.16068,-111.6876166666666,27.5,7.5,0,17.5,0,163.7,0.027556
35.16068,-111.63816666666662,28,7.5,0,17.75,0,163.7,0.13733
35.146836666666665,-111.5063,28.5,9,0,18.75,0,189.89,3.1476
35.216053333333335,-111.5063,28.5,8.5,0,18.5,0,183.35,3.5369
35.18836666666667,-111.5063,29,9,0,19,0,189.89,2.4382
35.18836666666667,-111.57223333333332,28.5,8,0,18.25,0,170.25,2.164
35.11915,-111.67113333333327,27.5,8,0,17.75,0,176.8,1.6124
35.20221,-111.5063,29,9,0,19,0,189.89,13.977
35.146836666666665,-111.52278333333334,28.5,8.5,0,18.5,0,183.35,3.5836
35.17452333333333,-111.57223333333332,28,8,0,18,0,176.8,1.6769
35.11915,-111.5063,28,9,0,18.5,0,189.89,1.3329
35.13299333333333,-111.65464999999995,27.5,8,0,17.75,0,176.8,0.022222
35.20221,-111.6876166666666,27,7,0,17,0,157.15,0.008
35.11915,-111.6876166666666,28,8,0,18,0,170.25,0.96089
35.16068,-111.67113333333327,28,7.5,0,17.75,0,163.7,0.17333
35.146836666666665,-111.53926666666666,28,8.5,0,18.25,0,183.35,2.0822
35.16068,-111.5063,29,9,0,19,0,189.89,2.1102
35.216053333333335,-111.52278333333334,28.5,8.5,0,18.5,0,183.35,3.2498
35.22989666666667,-111.6876166666666,26,6,0,16,0,150.61,0
35.20221,-111.65464999999995,28,7,0,17.5,0,157.15,0.040889
35.16068,-111.52278333333334,28.5,9,0,18.75,0,189.89,2.8778
