35.17452333333333,-111.58871666666664,28,10,0,19,0,137.51,0.34667
35.18836666666667,-111.65464999999995,28,9.5,0,18.75,0,130.96,0.27422
35.18836666666667,-111.63816666666662,28,9.5,0,18.75,0,130.96,0.40933
35.17452333333333,-111.63816666666662,28,9.5,0,18.75,0,137.51,0.33867
35.11915,-111.52278333333334,27.5,11,0,19.25,0,163.7,0.39867
35.16068,-111.6216833333333,28,9.5,0,18.75,0,130.96,0.264
35.20221,-111.57223333333332,28.5,10.5,0,19.5,0,137.51,0.35556
35.146836666666665,-111.60519999999997,28,10,0,19,0,137.51,0.36089
35.17452333333333,-111.6876166666666,27,9,0,18,0,144.06,0.32889
35.13299333333333,-111.57223333333332,27.5,10.5,0,19,0,150.61,0.364
35.22989666666667,-111.58871666666664,27.5,10,0,18.75,0,137.51,0.42222
35.216053333333335,-111.55574999999999,28.5,11,0,19.75,0,137.51,0.27644
35.22989666666667,-111.67113333333327,27.5,9,0,18.25,0,130.96,0.33822
35.17452333333333,-111.60519999999997,28,10,0,19,0,137.51,0.36178
35.16068,-111.60519999999997,28,10,0,19,0,137.51,0.26133
35.18836666666667,-111.53926666666666,28.5,11,0,19.75,0,144.06,0.40667
35.18836666666667,-111.60519999999997,28.5,10,0,19.25,0,130.96,0.34356
35.17452333333333,-111.6216833333333,28,9.5,0,18.75,0,124.41,0.40178
35.11915,-111.63816666666662,27.5,9.5,0,18.5,0,150.61,0.344
35.216053333333335,-111.60519999999997,28,10,0,19,0,130.96,0.29467
35.20221,-111.58871666666664,28.5,10.5,0,19.5,0,130.96,0.30133
35.216053333333335,-111.53926666666666,29,11.5,0,20.25,0,137.51,0.42489
35.18836666666667,-111.6216833333333,28,10,0,19,0,130.96,0.40356
35.16068,-111.58871666666664,27.5,10,0,18.75,0,144.06,0.348
35.216053333333335,-111.65464999999995,28,9.5,0,18.75,0,130.96,0.34044
35.11915,-111.53926666666666,27,10.5,0,18.75,0,163.7,0.452
35.216053333333335,-111.57223333333332,28.5,10.5,0,19.5,0,137.51,0.40044
35.146836666666665,-111.6216833333333,28,10,0,19,0,144.06,0.28356
35.13299333333333,-111.53926666666666,27,10.5,0,18.75,0,157.15,0.35333
35.13299333333333,-111.5063,28.5,11.5,0,20,0,157.15,0.36933
35.17452333333333,-111.52278333333334,28.5,11.5,0,20,0,137.51,0.40756
35.146836666666665,-111.57223333333332,28,10.5,0,19.25,0,144.06,0.29911
35.20221,-111.63816666666662,28,9.5,0,18.75,0,130.96,0.31733
35.146836666666665,-111.6876166666666,27.5,9,0,18.25,0,144.06,0.28978
35.11915,-111.58871666666664,28,10,0,19,0,144.06,0.37067
35.18836666666667,-111.58871666666664,28,10.5,0,19.25,0,137.51,0.38356
35.13299333333333,-111.58871666666664,27.5,10,0,18.75,0,144.06,0.28889
35.20221,-111.53926666666666,28.5,11.5,0,20,0,144.06,0.33689
35.146836666666665,-111.58871666666664,27.5,10,0,18.75,0,144.06,0.35733
35.16068,-111.57223333333332,28,10.5,0,19.25,0,144.06,0.38
35.146836666666665,-111.65464999999995,27.5,9.5,0,18.5,0,144.06,0.31156
35.146836666666665,-111.63816666666662,27.5,9.5,0,18.5,0,150.61,0.344
35.20221,-111.67113333333327,27,9,0,18,0,144.06,0.19111
35.18836666666667,-111.55574999999999,28.5,11,0,19.75,0,137.51,0.39333
35.22989666666667,-111.53926666666666,29,11.5,0,20.25,0,137.51,0.40578
35.22989666666667,-111.55574999999999,28.5,11,0,19.75,0,137.51,0.37511
35.20221,-111.60519999999997,28.5,10,0,19.25,0,130.96,0.32978
35.16068,-111.53926666666666,28.5,11,0,19.75,0,137.51,0.37778
35.11915,-111.6216833333333,27.5,9.5,0,18.5,0,150.61,0.37822
35.216053333333335,-111.6216833333333,28,10,0,19,0,130.96,0.39467
35.216053333333335,-111.58871666666664,28.5,10.5,0,19.5,0,137.51,0.29733
35.13299333333333,-111.52278333333334,27.5,11,0,19.25,0,163.7,0.25911
35.16068,-111.55574999999999,28.5,11,0,19.75,0,137.51,0.40178
35.22989666666667,-111.52278333333334,28,11.5,0,19.75,0,150.61,0.37067
35.11915,-111.60519999999997,28,10,0,19,0,137.51,0.33378
35.13299333333333,-111.6216833333333,27.5,10,0,18.75,0,144.06,0.31378
35.18836666666667,-111.67113333333327,27.5,9,0,18.25,0,137.51,0.43511
35.17452333333333,-111.53926666666666,28.5,11,0,19.75,0,137.51,0.38711
35.17452333333333,-111.55574999999999,28,11,0,19.5,0,144.06,0.30622
35.22989666666667,-111.6216833333333,26.5,9.5,0,18,0,150.61,0.060444
35.13299333333333,-111.60519999999997,28,10,0,19,0,137.51,0.35467
35.13299333333333,-111.6876166666666,27.5,9,0,18.25,0,150.61,0.41244
35.146836666666665,-111.55574999999999,28,11,0,19.5,0,150.61,0.33022
35.17452333333333,-111.65464999999995,28,9.5,0,18.75,0,144.06,0.28933
35.146836666666665,-111.67113333333327,27.5,9,0,18.25,0,144.06,0.35778
